HITId,WorkerId,batch,variable,value,English,country,answer
adjH1,adjS176,1,Input.id_2,filler_0_17,TRUE,TRUE,1
adjH167,adjS175,1,Input.id_2,blue-twenty-trays-sent-objects-2,TRUE,TRUE,1
adjH62,adjS80,1,Input.id_2,filler_0_14,TRUE,TRUE,9
adjH175,adjS74,1,Input.id_2,haunting-three-pencils-sent-objects-0,TRUE,TRUE,3
adjH59,adjS182,1,Input.id_2,beautiful-three-paintings-sent-art-0,TRUE,TRUE,4
adjH72,adjS60,1,Input.id_2,filler_0_7,TRUE,TRUE,1
adjH99,adjS83,1,Input.id_2,filler_1_8,TRUE,TRUE,8
adjH195,adjS183,1,Input.id_2,measly-twenty-shows-sent-art-1,TRUE,TRUE,9
adjH150,adjS168,1,Input.id_2,pathetic-three-steps-sent-distance-0,TRUE,TRUE,3
adjH42,adjS51,1,Input.id_2,surprising-five-acts-sent-unitlike-1,TRUE,TRUE,10
adjH20,adjS109,1,Input.id_2,filler_1_4,TRUE,TRUE,6
adjH14,adjS181,1,Input.id_2,measly-three-weeks-sent-temporal-2,TRUE,TRUE,6
adjH144,adjS123,1,Input.id_2,impressive-three-students-sent-human-1,TRUE,TRUE,6
adjH151,adjS48,1,Input.id_2,mere-five-cans-sent-objects-2,FALSE,FALSE,9
adjH164,adjS100,1,Input.id_2,filler_1_11,TRUE,TRUE,10
adjH81,adjS143,1,Input.id_2,round-five-forks-sent-objects-0,TRUE,TRUE,3
adjH126,adjS98,1,Input.id_2,disgusting-three-acts-sent-unitlike-0,TRUE,TRUE,4
adjH190,adjS87,1,Input.id_2,filler_0_14,TRUE,TRUE,8
adjH171,adjS21,1,Input.id_2,record-setting-twenty-blocks-sent-distance-0,TRUE,TRUE,10
adjH29,adjS25,1,Input.id_2,filler_0_6,TRUE,TRUE,1
adjH34,adjS172,1,Input.id_2,filler_1_5,TRUE,TRUE,9
adjH63,adjS200,1,Input.id_2,filler_0_3,TRUE,TRUE,2
adjH37,adjS62,1,Input.id_2,filler_0_18,TRUE,TRUE,2
adjH89,adjS163,1,Input.id_2,filler_1_4,TRUE,TRUE,7
adjH26,adjS73,1,Input.id_2,filler_1_5,TRUE,TRUE,10
adjH87,adjS6,1,Input.id_2,filler_1_5,TRUE,TRUE,4
adjH50,adjS32,1,Input.id_2,ugly-twenty-movies-sent-art-1,TRUE,TRUE,9
adjH165,adjS85,1,Input.id_2,filler_1_8,TRUE,TRUE,8
adjH41,adjS188,1,Input.id_2,large-twenty-soldiers-sent-human-1,TRUE,TRUE,2
adjH141,adjS160,1,Input.id_2,filler_1_5,TRUE,TRUE,8
adjH119,adjS57,1,Input.id_2,uninviting-five-feet-sent-distance-1,TRUE,TRUE,8
adjH189,adjS186,1,Input.id_2,friendly-five-doctors-sent-human-2,TRUE,TRUE,4
adjH136,adjS156,1,Input.id_2,ugly-three-shows-sent-art-2,TRUE,TRUE,1
adjH78,adjS178,1,Input.id_2,meager-three-paintings-sent-art-2,TRUE,TRUE,6
adjH183,adjS139,1,Input.id_2,filler_1_9,TRUE,TRUE,10
adjH65,adjS104,1,Input.id_2,whopping-twenty-meters-sent-distance-2,TRUE,TRUE,9
adjH146,adjS162,1,Input.id_2,charming-three-hours-sent-temporal-1,TRUE,TRUE,10
adjH157,adjS151,1,Input.id_2,filler_1_13,TRUE,TRUE,10
adjH3,adjS111,1,Input.id_2,filler_1_4,TRUE,TRUE,9
adjH9,adjS77,1,Input.id_2,filler_1_8,TRUE,TRUE,6
adjH58,adjS150,1,Input.id_2,filler_0_17,TRUE,TRUE,1
adjH145,adjS179,1,Input.id_2,filler_0_3,TRUE,TRUE,2
adjH27,adjS101,1,Input.id_2,remarkable-three-shows-sent-art-0,TRUE,TRUE,7
adjH96,adjS69,1,Input.id_2,mediocre-three-belts-sent-objects-1,FALSE,FALSE,2
adjH79,adjS102,1,Input.id_2,filler_0_15,TRUE,TRUE,4
adjH154,adjS34,1,Input.id_2,filler_1_9,TRUE,TRUE,10
adjH39,adjS170,1,Input.id_2,filler_1_5,TRUE,TRUE,9
adjH53,adjS67,1,Input.id_2,disgusting-five-chairs-sent-objects-2,TRUE,TRUE,6
adjH54,adjS196,1,Input.id_2,filler_0_3,TRUE,TRUE,2
adjH161,adjS159,1,Input.id_2,uninviting-three-blocks-sent-distance-1,TRUE,TRUE,6
adjH127,adjS64,1,Input.id_2,mediocre-three-acts-sent-unitlike-2,TRUE,TRUE,5
adjH11,adjS99,1,Input.id_2,filler_1_4,TRUE,TRUE,10
adjH131,adjS28,1,Input.id_2,filler_0_18,TRUE,TRUE,9
adjH82,adjS199,1,Input.id_2,staggering-five-feet-sent-distance-1,TRUE,TRUE,8
adjH186,adjS189,1,Input.id_2,filler_1_5,TRUE,TRUE,4
adjH143,adjS91,1,Input.id_2,charming-three-weeks-sent-temporal-0,TRUE,TRUE,10
adjH132,adjS35,1,Input.id_2,filler_1_5,TRUE,TRUE,8
adjH64,adjS33,1,Input.id_2,lovely-twenty-cans-sent-objects-1,TRUE,TRUE,7
adjH162,adjS136,1,Input.id_2,haunting-five-months-sent-temporal-2,TRUE,TRUE,9
adjH159,adjS20,1,Input.id_2,filler_1_4,TRUE,FALSE,9
adjH75,adjS49,1,Input.id_2,staggering-twenty-meters-sent-distance-2,TRUE,TRUE,8
adjH103,adjS13,1,Input.id_2,lovely-three-feet-sent-distance-2,TRUE,TRUE,3
adjH179,adjS165,1,Input.id_2,ugly-three-feet-sent-distance-2,TRUE,TRUE,10
adjH112,adjS86,1,Input.id_2,uninviting-three-pages-sent-unitlike-0,TRUE,TRUE,9
adjH84,adjS155,1,Input.id_2,green-five-belts-sent-objects-2,TRUE,TRUE,2
adjH33,adjS82,1,Input.id_2,filler_0_14,TRUE,TRUE,6
adjH69,adjS132,1,Input.id_2,filler_0_15,TRUE,TRUE,3
adjH24,adjS131,1,Input.id_2,green-three-belts-sent-objects-2,TRUE,TRUE,2
adjH122,adjS113,1,Input.id_2,unsatisfying-three-books-sent-art-1,TRUE,TRUE,3
adjH22,adjS76,1,Input.id_2,filler_1_1,TRUE,TRUE,8
adjH155,adjS8,1,Input.id_2,devastating-five-feet-sent-distance-0,TRUE,TRUE,7
adjH60,adjS149,1,Input.id_2,filler_1_5,TRUE,TRUE,10
adjH21,adjS195,1,Input.id_2,devastating-five-operas-sent-art-1,TRUE,TRUE,9
adjH102,adjS110,1,Input.id_2,uninviting-three-movies-sent-art-0,TRUE,TRUE,2
adjH130,adjS58,1,Input.id_2,filler_0_15,TRUE,TRUE,8
adjH173,adjS37,1,Input.id_2,filler_1_1,TRUE,TRUE,9
adjH80,adjS137,1,Input.id_2,round-three-pianists-sent-human-2,TRUE,TRUE,1
adjH105,adjS117,1,Input.id_2,disgusting-three-weeks-sent-temporal-1,TRUE,TRUE,9
adjH129,adjS92,1,Input.id_2,disgusting-five-steps-sent-distance-0,TRUE,TRUE,7
adjH199,adjS193,1,Input.id_2,filler_1_4,TRUE,TRUE,8
adjH7,adjS50,1,Input.id_2,filler_1_10,TRUE,TRUE,10
adjH194,adjS95,1,Input.id_2,filler_1_5,TRUE,TRUE,2
adjH76,adjS29,1,Input.id_2,filler_1_10,TRUE,TRUE,9
adjH86,adjS134,1,Input.id_2,lovely-five-meters-sent-distance-2,TRUE,TRUE,9
adjH147,adjS174,1,Input.id_2,filler_1_1,TRUE,TRUE,8
adjH168,adjS90,1,Input.id_2,astonishing-twenty-desks-sent-objects-1,TRUE,TRUE,9
adjH90,adjS190,1,Input.id_2,whopping-three-hours-sent-temporal-0,TRUE,TRUE,10
adjH8,adjS112,1,Input.id_2,filler_1_11,TRUE,TRUE,6
adjH31,adjS4,1,Input.id_2,unsatisfying-three-acts-sent-unitlike-1,TRUE,TRUE,9
adjH106,adjS36,1,Input.id_2,record-setting-three-pencils-sent-objects-1,TRUE,TRUE,4
adjH177,adjS138,1,Input.id_2,charming-twenty-marbles-sent-objects-1,TRUE,TRUE,4
adjH83,adjS148,1,Input.id_2,remarkable-twenty-pages-sent-unitlike-2,TRUE,TRUE,8
adjH114,adjS129,1,Input.id_2,filler_0_16,TRUE,TRUE,1
adjH67,adjS68,1,Input.id_2,filler_0_7,TRUE,TRUE,2
adjH188,adjS177,1,Input.id_2,enchanting-twenty-books-sent-art-2,TRUE,TRUE,9
adjH32,adjS75,1,Input.id_2,substantial-three-Americans-sent-human-1,TRUE,TRUE,4
adjH91,adjS66,1,Input.id_2,filler_0_6,TRUE,TRUE,2
adjH6,adjS116,1,Input.id_2,bold-twenty-soldiers-sent-human-1,TRUE,TRUE,6
adjH97,adjS65,1,Input.id_2,incredible-three-years-sent-temporal-1,TRUE,TRUE,10
adjH138,adjS55,1,Input.id_2,filler_1_13,TRUE,TRUE,10
adjH49,adjS97,1,Input.id_2,uninviting-five-awards-sent-unitlike-2,TRUE,TRUE,2
adjH163,adjS40,1,Input.id_2,meager-five-marbles-sent-objects-2,TRUE,TRUE,9
adjH51,adjS105,1,Input.id_2,filler_1_4,TRUE,TRUE,6
adjH128,adjS119,1,Input.id_2,filler_0_3,TRUE,TRUE,3
adjH36,adjS96,1,Input.id_2,filler_0_3,TRUE,TRUE,1
adjH52,adjS12,1,Input.id_2,extra-three-paintings-sent-art-0,TRUE,TRUE,6
adjH68,adjS22,1,Input.id_2,filler_0_15,TRUE,TRUE,2
adjH160,adjS81,1,Input.id_2,filler_0_3,TRUE,TRUE,3
adjH142,adjS72,1,Input.id_2,filler_1_5,TRUE,TRUE,10
adjH116,adjS103,1,Input.id_2,filler_1_13,TRUE,TRUE,9
adjH109,adjS157,1,Input.id_2,hefty-five-feet-sent-distance-0,TRUE,TRUE,8
adjH56,adjS171,1,Input.id_2,charming-three-paintings-sent-art-2,TRUE,TRUE,6
adjH10,adjS127,1,Input.id_2,big-five-Americans-sent-human-0,TRUE,TRUE,2
adjH45,adjS11,1,Input.id_2,filler_1_8,TRUE,TRUE,9
adjH30,adjS147,1,Input.id_2,extra-twenty-yards-sent-distance-1,TRUE,TRUE,10
adjH196,adjS118,1,Input.id_2,filler_1_10,TRUE,TRUE,10
adjH2,adjS107,1,Input.id_2,filler_1_4,TRUE,TRUE,9
adjH113,adjS23,1,Input.id_2,filler_1_11,TRUE,TRUE,9
adjH93,adjS125,1,Input.id_2,filler_0_16,TRUE,FALSE,2
adjH48,adjS198,1,Input.id_2,filler_1_10,TRUE,TRUE,7
adjH181,adjS145,1,Input.id_2,filler_0_7,TRUE,TRUE,3
adjH94,adjS39,1,Input.id_2,filler_0_2,TRUE,TRUE,3
adjH12,adjS42,1,Input.id_2,haunting-three-meters-sent-distance-2,TRUE,TRUE,1
adjH104,adjS192,1,Input.id_2,filler_1_9,TRUE,TRUE,10
adjH170,adjS10,1,Input.id_2,soothing-five-blocks-sent-distance-2,TRUE,NA,7
adjH185,adjS130,1,Input.id_2,soothing-twenty-paragraphs-sent-unitlike-1,TRUE,TRUE,5
adjH120,adjS121,1,Input.id_2,filler_1_11,TRUE,TRUE,10
adjH35,adjS142,1,Input.id_2,lucky-twenty-pianists-sent-human-1,TRUE,TRUE,3
adjH172,adjS38,1,Input.id_2,filler_1_8,TRUE,TRUE,8
adjH95,adjS84,1,Input.id_2,pathetic-five-marbles-sent-objects-0,FALSE,FALSE,10
adjH125,adjS47,1,Input.id_2,filler_1_9,TRUE,TRUE,10
adjH133,adjS153,1,Input.id_2,lovely-twenty-meals-sent-unitlike-0,TRUE,TRUE,7
adjH23,adjS146,1,Input.id_2,lovely-five-pages-sent-unitlike-1,TRUE,TRUE,8
adjH107,adjS2,1,Input.id_2,filler_1_8,TRUE,TRUE,9
adjH5,adjS185,1,Input.id_2,filler_1_8,TRUE,TRUE,7
adjH198,adjS93,1,Input.id_2,filler_0_6,TRUE,TRUE,1
adjH197,adjS15,1,Input.id_2,extra-three-awards-sent-unitlike-2,TRUE,TRUE,6
adjH137,adjS135,1,Input.id_2,filler_1_8,TRUE,TRUE,10
adjH55,adjS133,1,Input.id_2,lucky-five-teammates-sent-human-0,TRUE,TRUE,2
adjH152,adjS44,1,Input.id_2,pathetic-twenty-pages-sent-unitlike-1,TRUE,TRUE,9
adjH193,adjS14,1,Input.id_2,meager-five-acts-sent-unitlike-2,TRUE,TRUE,1
adjH44,adjS120,1,Input.id_2,pathetic-twenty-books-sent-art-1,TRUE,TRUE,7
adjH66,adjS144,1,Input.id_2,filler_0_16,TRUE,TRUE,2
adjH15,adjS3,1,Input.id_2,filler_1_13,TRUE,TRUE,10
adjH57,adjS194,1,Input.id_2,round-twenty-bananas-sent-objects-1,TRUE,TRUE,3
adjH124,adjS108,1,Input.id_2,astonishing-twenty-movies-sent-art-0,TRUE,TRUE,8
adjH74,adjS54,1,Input.id_2,substantial-five-meters-sent-distance-1,TRUE,TRUE,9
adjH123,adjS169,1,Input.id_2,filler_0_2,TRUE,TRUE,3
adjH156,adjS124,1,Input.id_2,substantial-five-books-sent-art-2,TRUE,TRUE,6
adjH135,adjS88,1,Input.id_2,filler_1_4,FALSE,TRUE,10
adjH182,adjS166,1,Input.id_2,disappointing-five-blocks-sent-distance-1,TRUE,TRUE,7
adjH43,adjS164,1,Input.id_2,disappointing-twenty-shows-sent-art-0,FALSE,TRUE,5
adjH153,adjS45,1,Input.id_2,filler_1_10,FALSE,TRUE,7
adjH101,adjS7,1,Input.id_2,filler_0_17,TRUE,TRUE,1
adjH111,adjS106,1,Input.id_2,filler_0_6,FALSE,TRUE,2
adjH40,adjS59,1,Input.id_2,filler_0_7,TRUE,TRUE,1
adjH139,adjS167,1,Input.id_2,remarkable-twenty-pianists-sent-human-1,TRUE,TRUE,9
adjH17,adjS56,1,Input.id_2,extra-twenty-meters-sent-distance-2,TRUE,TRUE,9
adjH169,adjS173,1,Input.id_2,soothing-five-pianists-sent-human-0,TRUE,TRUE,10
adjH191,adjS16,1,Input.id_2,meager-twenty-marbles-sent-objects-0,TRUE,TRUE,9
adjH187,adjS63,1,Input.id_2,filler_0_2,TRUE,TRUE,2
adjH16,adjS158,1,Input.id_2,pathetic-five-pages-sent-unitlike-2,TRUE,TRUE,5
adjH100,adjS70,1,Input.id_2,filler_1_9,TRUE,TRUE,10
adjH192,adjS43,1,Input.id_2,filler_1_1,TRUE,TRUE,10
adjH88,adjS79,1,Input.id_2,filler_1_11,TRUE,TRUE,10
adjH200,adjS30,1,Input.id_2,filler_1_4,TRUE,TRUE,9
adjH77,adjS1,1,Input.id_2,charming-five-weeks-sent-temporal-2,TRUE,TRUE,7
adjH4,adjS19,1,Input.id_2,haunting-twenty-teammates-sent-human-0,TRUE,TRUE,2
adjH148,adjS126,1,Input.id_2,filler_0_6,TRUE,TRUE,2
adjH61,adjS184,1,Input.id_2,filler_0_16,TRUE,TRUE,3
adjH178,adjS71,1,Input.id_2,disappointing-five-paragraphs-sent-unitlike-0,TRUE,TRUE,10
adjH38,adjS141,1,Input.id_2,filler_0_14,TRUE,TRUE,10
adjH92,adjS191,1,Input.id_2,mere-three-steps-sent-distance-0,TRUE,TRUE,8
adjH158,adjS52,1,Input.id_2,incredible-three-doctors-sent-human-2,TRUE,TRUE,2
adjH134,adjS89,1,Input.id_2,bold-twenty-pianists-sent-human-2,TRUE,TRUE,2
adjH117,adjS152,1,Input.id_2,filler_0_17,TRUE,TRUE,1
adjH140,adjS41,1,Input.id_2,filler_0_2,TRUE,TRUE,5
adjH110,adjS122,1,Input.id_2,filler_1_13,TRUE,TRUE,10
adjH115,adjS5,1,Input.id_2,filler_0_17,TRUE,TRUE,2
adjH118,adjS24,1,Input.id_2,incredible-twenty-soldiers-sent-human-2,TRUE,TRUE,7
adjH47,adjS31,1,Input.id_2,astonishing-twenty-marbles-sent-objects-0,TRUE,TRUE,10
adjH73,adjS180,1,Input.id_2,ugly-five-paragraphs-sent-unitlike-1,TRUE,TRUE,5
adjH71,adjS18,1,Input.id_2,filler_1_5,TRUE,TRUE,10
adjH25,adjS197,1,Input.id_2,incredible-twenty-weeks-sent-temporal-2,TRUE,TRUE,5
adjH85,adjS161,1,Input.id_2,filler_0_7,TRUE,TRUE,2
adjH184,adjS128,1,Input.id_2,beautiful-twenty-actors-sent-human-0,TRUE,TRUE,7
adjH166,adjS154,1,Input.id_2,filler_0_3,TRUE,TRUE,2
adjH28,adjS26,1,Input.id_2,astonishing-three-meals-sent-unitlike-2,TRUE,TRUE,8
adjH176,adjS140,1,Input.id_2,filler_1_1,TRUE,TRUE,10
adjH70,adjS114,1,Input.id_2,astonishing-twenty-pencils-sent-objects-2,TRUE,TRUE,10
adjH180,adjS27,1,Input.id_2,unsatisfying-twenty-pages-sent-unitlike-2,TRUE,TRUE,9
adjH46,adjS53,1,Input.id_2,filler_1_8,TRUE,TRUE,8
adjH98,adjS17,1,Input.id_2,disgusting-five-bananas-sent-objects-1,TRUE,TRUE,2
adjH108,adjS115,1,Input.id_2,filler_1_11,FALSE,FALSE,10
adjH13,adjS78,1,Input.id_2,filler_1_8,TRUE,TRUE,9
adjH121,adjS94,1,Input.id_2,incredible-twenty-operas-sent-art-1,FALSE,TRUE,8
adjH18,adjS187,1,Input.id_2,filler_0_3,TRUE,TRUE,5
adjH19,adjS46,1,Input.id_20,filler_0_14,TRUE,TRUE,1
adjH149,adjS61,1,Input.id_20,unsatisfying-twenty-teammates-sent-human-1,FALSE,FALSE,10
adjH174,adjS9,1,Input.id_20,soothing-three-feet-sent-distance-1,TRUE,TRUE,5
adjH1,adjS176,1,Input.id_20,filler_0_6,TRUE,TRUE,1
adjH167,adjS175,1,Input.id_20,enchanting-twenty-awards-sent-unitlike-0,TRUE,TRUE,10
adjH62,adjS80,1,Input.id_20,beautiful-twenty-operas-sent-art-0,TRUE,TRUE,6
adjH175,adjS74,1,Input.id_20,filler_1_10,TRUE,TRUE,10
adjH59,adjS182,1,Input.id_20,filler_1_8,TRUE,TRUE,9
adjH72,adjS60,1,Input.id_20,filler_1_12,TRUE,TRUE,10
adjH99,adjS83,1,Input.id_20,enchanting-five-blocks-sent-distance-0,TRUE,TRUE,9
adjH195,adjS183,1,Input.id_20,filler_1_8,TRUE,TRUE,10
adjH150,adjS168,1,Input.id_20,unsatisfying-twenty-shows-sent-art-1,TRUE,TRUE,10
adjH42,adjS51,1,Input.id_20,soothing-twenty-hours-sent-temporal-1,TRUE,TRUE,10
adjH20,adjS109,1,Input.id_20,filler_1_12,TRUE,TRUE,10
adjH14,adjS181,1,Input.id_20,filler_0_7,TRUE,TRUE,2
adjH144,adjS123,1,Input.id_20,hopeful-three-bankers-sent-human-0,TRUE,TRUE,9
adjH151,adjS48,1,Input.id_20,filler_1_8,FALSE,FALSE,10
adjH164,adjS100,1,Input.id_20,filler_0_3,TRUE,TRUE,1
adjH81,adjS143,1,Input.id_20,ugly-twenty-days-sent-temporal-0,TRUE,TRUE,5
adjH126,adjS98,1,Input.id_20,whopping-three-belts-sent-objects-1,TRUE,TRUE,9
adjH190,adjS87,1,Input.id_20,filler_0_17,TRUE,TRUE,1
adjH171,adjS21,1,Input.id_20,filler_1_11,TRUE,TRUE,9
adjH29,adjS25,1,Input.id_20,mere-twenty-pages-sent-unitlike-1,TRUE,TRUE,8
adjH34,adjS172,1,Input.id_20,pathetic-twenty-chairs-sent-objects-2,TRUE,TRUE,5
adjH63,adjS200,1,Input.id_20,filler_0_14,TRUE,TRUE,10
adjH37,adjS62,1,Input.id_20,filler_0_2,TRUE,TRUE,3
adjH89,adjS163,1,Input.id_20,filler_1_12,TRUE,TRUE,10
adjH26,adjS73,1,Input.id_20,remarkable-five-teammates-sent-human-0,TRUE,TRUE,8
adjH87,adjS6,1,Input.id_20,filler_1_9,TRUE,TRUE,10
adjH50,adjS32,1,Input.id_20,incredible-twenty-days-sent-temporal-2,TRUE,TRUE,10
adjH165,adjS85,1,Input.id_20,filler_0_2,TRUE,TRUE,1
adjH41,adjS188,1,Input.id_20,beautiful-twenty-hours-sent-temporal-2,TRUE,TRUE,8
adjH141,adjS160,1,Input.id_20,filler_0_2,TRUE,TRUE,3
adjH119,adjS57,1,Input.id_20,remarkable-twenty-forks-sent-objects-0,TRUE,TRUE,10
adjH189,adjS186,1,Input.id_20,filler_0_7,TRUE,TRUE,3
adjH136,adjS156,1,Input.id_20,filler_0_3,TRUE,TRUE,2
adjH78,adjS178,1,Input.id_20,measly-three-pianists-sent-human-2,TRUE,TRUE,7
adjH183,adjS139,1,Input.id_20,big-three-forks-sent-objects-2,TRUE,TRUE,3
adjH65,adjS104,1,Input.id_20,filler_1_10,TRUE,TRUE,10
adjH146,adjS162,1,Input.id_20,disgusting-five-yards-sent-distance-2,TRUE,TRUE,10
adjH157,adjS151,1,Input.id_20,filler_1_10,TRUE,TRUE,10
adjH3,adjS111,1,Input.id_20,filler_1_8,TRUE,TRUE,10
adjH9,adjS77,1,Input.id_20,soothing-five-feet-sent-distance-1,TRUE,TRUE,10
adjH58,adjS150,1,Input.id_20,filler_0_3,TRUE,TRUE,2
adjH145,adjS179,1,Input.id_20,filler_1_9,TRUE,TRUE,10
adjH27,adjS101,1,Input.id_20,filler_0_6,TRUE,TRUE,1
adjH96,adjS69,1,Input.id_20,filler_0_17,FALSE,FALSE,1
adjH79,adjS102,1,Input.id_20,surprising-five-pencils-sent-objects-2,TRUE,TRUE,9
adjH154,adjS34,1,Input.id_20,filler_0_3,TRUE,TRUE,1
adjH39,adjS170,1,Input.id_20,uninviting-three-belts-sent-objects-0,TRUE,TRUE,8
adjH53,adjS67,1,Input.id_20,substantial-five-paintings-sent-art-0,TRUE,TRUE,7
adjH54,adjS196,1,Input.id_20,filler_1_5,TRUE,TRUE,9
adjH161,adjS159,1,Input.id_20,filler_0_18,TRUE,TRUE,1
adjH127,adjS64,1,Input.id_20,incredible-three-yards-sent-distance-1,TRUE,TRUE,6
adjH11,adjS99,1,Input.id_20,large-five-chairs-sent-objects-2,TRUE,TRUE,4
adjH131,adjS28,1,Input.id_20,filler_0_16,TRUE,TRUE,3
adjH82,adjS199,1,Input.id_20,unsatisfying-three-bananas-sent-objects-1,TRUE,TRUE,10
adjH186,adjS189,1,Input.id_20,filler_0_18,TRUE,TRUE,1
adjH143,adjS91,1,Input.id_20,filler_0_7,TRUE,TRUE,3
adjH132,adjS35,1,Input.id_20,grinning-five-actors-sent-human-1,TRUE,TRUE,5
adjH64,adjS33,1,Input.id_20,hideous-five-acts-sent-unitlike-2,TRUE,TRUE,9
adjH162,adjS136,1,Input.id_20,graceful-twenty-Americans-sent-human-2,TRUE,TRUE,8
adjH159,adjS20,1,Input.id_20,filler_0_3,TRUE,FALSE,2
adjH75,adjS49,1,Input.id_20,disgusting-five-months-sent-temporal-0,TRUE,TRUE,9
adjH103,adjS13,1,Input.id_20,lovely-twenty-pages-sent-unitlike-1,TRUE,TRUE,7
adjH179,adjS165,1,Input.id_20,filler_1_10,TRUE,TRUE,10
adjH112,adjS86,1,Input.id_20,filler_1_1,TRUE,TRUE,9
adjH84,adjS155,1,Input.id_20,measly-twenty-hours-sent-temporal-1,TRUE,TRUE,10
adjH33,adjS82,1,Input.id_20,extra-twenty-operas-sent-art-1,TRUE,TRUE,9
adjH69,adjS132,1,Input.id_20,incredible-twenty-paragraphs-sent-unitlike-1,TRUE,TRUE,8
adjH24,adjS131,1,Input.id_20,filler_1_5,TRUE,TRUE,7
adjH122,adjS113,1,Input.id_20,filler_0_14,TRUE,TRUE,7
adjH22,adjS76,1,Input.id_20,filler_1_5,TRUE,TRUE,1
adjH155,adjS8,1,Input.id_20,disgusting-twenty-steps-sent-distance-2,TRUE,TRUE,7
adjH60,adjS149,1,Input.id_20,disappointing-twenty-acts-sent-unitlike-0,TRUE,TRUE,7
adjH21,adjS195,1,Input.id_20,ugly-twenty-athletes-sent-human-1,TRUE,TRUE,8
adjH102,adjS110,1,Input.id_20,filler_1_12,TRUE,TRUE,10
adjH130,adjS58,1,Input.id_20,remarkable-three-weeks-sent-temporal-1,TRUE,TRUE,10
adjH173,adjS37,1,Input.id_20,haunting-three-bankers-sent-human-0,TRUE,TRUE,6
adjH80,adjS137,1,Input.id_20,filler_0_6,TRUE,TRUE,2
adjH105,adjS117,1,Input.id_20,filler_1_10,TRUE,TRUE,10
adjH129,adjS92,1,Input.id_20,filler_1_4,TRUE,TRUE,9
adjH199,adjS193,1,Input.id_20,whopping-three-shows-sent-art-1,TRUE,TRUE,10
adjH7,adjS50,1,Input.id_20,filler_0_2,TRUE,TRUE,1
adjH194,adjS95,1,Input.id_20,paltry-three-steps-sent-distance-0,TRUE,TRUE,4
adjH76,adjS29,1,Input.id_20,filler_0_18,TRUE,TRUE,3
adjH86,adjS134,1,Input.id_20,beautiful-five-desks-sent-objects-0,TRUE,TRUE,6
adjH147,adjS174,1,Input.id_20,filler_1_5,TRUE,TRUE,6
adjH168,adjS90,1,Input.id_20,filler_0_15,TRUE,TRUE,3
adjH90,adjS190,1,Input.id_20,disgusting-five-movies-sent-art-0,TRUE,TRUE,3
adjH8,adjS112,1,Input.id_20,filler_0_3,TRUE,TRUE,1
adjH31,adjS4,1,Input.id_20,filler_0_3,TRUE,TRUE,2
adjH106,adjS36,1,Input.id_20,filler_0_6,TRUE,TRUE,2
adjH177,adjS138,1,Input.id_20,filler_1_1,TRUE,TRUE,8
adjH83,adjS148,1,Input.id_20,filler_0_3,TRUE,TRUE,1
adjH114,adjS129,1,Input.id_20,filler_0_17,TRUE,TRUE,1
adjH67,adjS68,1,Input.id_20,astonishing-twenty-meals-sent-unitlike-2,TRUE,TRUE,10
adjH188,adjS177,1,Input.id_20,paltry-twenty-teammates-sent-human-0,TRUE,TRUE,7
adjH32,adjS75,1,Input.id_20,filler_0_2,TRUE,TRUE,7
adjH91,adjS66,1,Input.id_20,filler_0_14,TRUE,TRUE,10
adjH6,adjS116,1,Input.id_20,filler_1_13,TRUE,TRUE,9
adjH97,adjS65,1,Input.id_20,filler_0_7,TRUE,TRUE,2
adjH138,adjS55,1,Input.id_20,beautiful-three-movies-sent-art-2,TRUE,TRUE,10
adjH49,adjS97,1,Input.id_20,meager-three-books-sent-art-2,TRUE,TRUE,4
adjH163,adjS40,1,Input.id_20,hideous-twenty-hours-sent-temporal-0,TRUE,TRUE,8
adjH51,adjS105,1,Input.id_20,filler_0_17,TRUE,TRUE,2
adjH128,adjS119,1,Input.id_20,meager-five-shows-sent-art-0,TRUE,TRUE,10
adjH36,adjS96,1,Input.id_20,filler_0_15,TRUE,TRUE,2
adjH52,adjS12,1,Input.id_20,filler_1_1,TRUE,TRUE,5
adjH68,adjS22,1,Input.id_20,astonishing-three-feet-sent-distance-0,TRUE,TRUE,9
adjH160,adjS81,1,Input.id_20,ugly-twenty-feet-sent-distance-2,TRUE,TRUE,7
adjH142,adjS72,1,Input.id_20,extra-twenty-hours-sent-temporal-0,TRUE,TRUE,8
adjH116,adjS103,1,Input.id_20,unsatisfying-five-paintings-sent-art-1,TRUE,TRUE,6
adjH109,adjS157,1,Input.id_20,filler_1_4,TRUE,TRUE,8
adjH56,adjS171,1,Input.id_20,filler_1_11,TRUE,TRUE,10
adjH10,adjS127,1,Input.id_20,filler_0_2,TRUE,TRUE,2
adjH45,adjS11,1,Input.id_20,surprising-three-paintings-sent-art-1,TRUE,TRUE,5
adjH30,adjS147,1,Input.id_20,filler_1_1,TRUE,TRUE,8
adjH196,adjS118,1,Input.id_20,record-setting-twenty-meals-sent-unitlike-2,TRUE,TRUE,10
adjH2,adjS107,1,Input.id_20,paltry-three-shows-sent-art-0,TRUE,TRUE,10
adjH113,adjS23,1,Input.id_20,lovely-twenty-books-sent-art-0,TRUE,TRUE,4
adjH93,adjS125,1,Input.id_20,disappointing-three-operas-sent-art-1,TRUE,FALSE,6
adjH48,adjS198,1,Input.id_20,extra-twenty-meals-sent-unitlike-1,TRUE,TRUE,9
