,experiment,template,adj,num,noun,adjclass,numclass,nounclass,sent,sent_default,sent_no_plural,sent_no_mod,sent_default_nomod,sent_no_a,sent_reverse_mods,rating-sent,goodness-sent,rating-sent_default,goodness-sent_default,rating-sent_no_plural,goodness-sent_no_plural,rating-sent_no_mod,goodness-sent_no_mod,rating-sent_default_nomod,goodness-sent_default_nomod,rating-sent_no_a,goodness-sent_no_a,rating-sent_reverse_mods,goodness-sent_reverse_mods
612,spentLondon,0,mere,six,months,adj-quant,num-low,noun-measure,The family spent a mere six months in London.,The family spent six mere months in London.,The family spent a mere six month in London.,The family spent a six months in London.,The family spent six months in London.,The family spent mere six months in London.,The family spent a six mere months in London., good,0.9971793073501396, good,0.952397829834717, bad,0.41505403293058385, bad,0.19725203415587733, good,0.9983680098465826, bad,0.4545707392846774, bad,0.015867092053927556
613,spentLondon,0,mere,six,years,adj-quant,num-low,noun-measure,The family spent a mere six years in London.,The family spent six mere years in London.,The family spent a mere six year in London.,The family spent a six years in London.,The family spent six years in London.,The family spent mere six years in London.,The family spent a six mere years in London., good,0.9976258088606753, good,0.8790586148142621, bad,0.017508891350224487, bad,0.002919817018606774, good,0.9982262703210854, bad,0.38560737450759663, bad,0.0050982038190283685
614,spentLondon,0,mere,six,hours,adj-quant,num-low,noun-measure,The family spent a mere six hours in London.,The family spent six mere hours in London.,The family spent a mere six hour in London.,The family spent a six hours in London.,The family spent six hours in London.,The family spent mere six hours in London.,The family spent a six mere hours in London., good,0.9974967063782608, good,0.8907147042817926, bad,0.2615736786769641, bad,0.015890152970165272, good,0.9953578369013543, bad,0.35246183819850274, bad,0.005430023833917663
615,spentLondon,0,mere,eight,days,adj-quant,num-low,noun-measure,The family spent a mere eight days in London.,The family spent eight mere days in London.,The family spent a mere eight day in London.,The family spent an eight days in London.,The family spent eight days in London.,The family spent mere eight days in London.,The family spent an eight mere days in London., good,0.9987930525476697, good,0.9663418455388861, bad,0.15829647094263233, bad,0.016485840298072096, good,0.9990103721049937, good,0.5365023696781908, bad,0.01383820150003301
616,spentLondon,0,mere,eight,weeks,adj-quant,num-low,noun-measure,The family spent a mere eight weeks in London.,The family spent eight mere weeks in London.,The family spent a mere eight week in London.,The family spent an eight weeks in London.,The family spent eight weeks in London.,The family spent mere eight weeks in London.,The family spent an eight mere weeks in London., good,0.9981689875523273, good,0.9625507374266851, bad,0.0921878499600115, bad,0.022503812122709244, good,0.9986293181436572, bad,0.4478127890876835, bad,0.0219735721784573
617,spentLondon,0,mere,eight,months,adj-quant,num-low,noun-measure,The family spent a mere eight months in London.,The family spent eight mere months in London.,The family spent a mere eight month in London.,The family spent an eight months in London.,The family spent eight months in London.,The family spent mere eight months in London.,The family spent an eight mere months in London., good,0.9970937135509896, good,0.9522773096107543, bad,0.3875725729302134, bad,0.21015700991368402, good,0.9983640758850273, bad,0.4847557041921642, bad,0.019655429927243118
618,spentLondon,0,mere,eight,years,adj-quant,num-low,noun-measure,The family spent a mere eight years in London.,The family spent eight mere years in London.,The family spent a mere eight year in London.,The family spent an eight years in London.,The family spent eight years in London.,The family spent mere eight years in London.,The family spent an eight mere years in London., good,0.9980835159053789, good,0.8415927260815331, bad,0.03614933673744325, bad,0.00494620852409422, good,0.9984963405304337, bad,0.45277188815081437, bad,0.005460302558644492
619,spentLondon,0,mere,eight,hours,adj-quant,num-low,noun-measure,The family spent a mere eight hours in London.,The family spent eight mere hours in London.,The family spent a mere eight hour in London.,The family spent an eight hours in London.,The family spent eight hours in London.,The family spent mere eight hours in London.,The family spent an eight mere hours in London., good,0.998188241719078, good,0.8868999579607019, bad,0.19020360733994035, bad,0.06606404148075984, good,0.9961559463631424, bad,0.39018204452347316, bad,0.010731004519477727
620,spentLondon,0,mere,ten,days,adj-quant,num-low,noun-measure,The family spent a mere ten days in London.,The family spent ten mere days in London.,The family spent a mere ten day in London.,The family spent a ten days in London.,The family spent ten days in London.,The family spent mere ten days in London.,The family spent a ten mere days in London., good,0.9990200297847442, good,0.9169547294929367, bad,0.04530927870507062, bad,0.12248980019476374, good,0.9986614450649033, good,0.8537798033081163, bad,0.01425847423512161
621,spentLondon,0,mere,ten,weeks,adj-quant,num-low,noun-measure,The family spent a mere ten weeks in London.,The family spent ten mere weeks in London.,The family spent a mere ten week in London.,The family spent a ten weeks in London.,The family spent ten weeks in London.,The family spent mere ten weeks in London.,The family spent a ten mere weeks in London., good,0.9985275725865156, good,0.9023067131204444, bad,0.008509598147195652, bad,0.041434372616551474, good,0.9979356964114398, good,0.7575879975218167, bad,0.03545529956243254
622,spentLondon,0,mere,ten,months,adj-quant,num-low,noun-measure,The family spent a mere ten months in London.,The family spent ten mere months in London.,The family spent a mere ten month in London.,The family spent a ten months in London.,The family spent ten months in London.,The family spent mere ten months in London.,The family spent a ten mere months in London., good,0.9977512197035194, good,0.8990708120836576, bad,0.01904418381710482, bad,0.1254997511841811, good,0.9971018796822341, good,0.775547048193586, bad,0.029370803902195486
623,spentLondon,0,mere,ten,years,adj-quant,num-low,noun-measure,The family spent a mere ten years in London.,The family spent ten mere years in London.,The family spent a mere ten year in London.,The family spent a ten years in London.,The family spent ten years in London.,The family spent mere ten years in London.,The family spent a ten mere years in London., good,0.9985200023782732, good,0.772860045866217, bad,0.017737952095943532, bad,0.0049254072046904795, good,0.9982848038330895, good,0.7357354630984008, bad,0.013086230868407212
624,spentLondon,0,mere,ten,hours,adj-quant,num-low,noun-measure,The family spent a mere ten hours in London.,The family spent ten mere hours in London.,The family spent a mere ten hour in London.,The family spent a ten hours in London.,The family spent ten hours in London.,The family spent mere ten hours in London.,The family spent a ten mere hours in London., good,0.9986588221839283, good,0.7131983689085809, bad,0.024091241419491816, bad,0.042694900420761406, good,0.9961701317248182, good,0.6717875461553263, bad,0.012000349520480125
625,spentLondon,0,mere,twenty,days,adj-quant,num-med,noun-measure,The family spent a mere twenty days in London.,The family spent twenty mere days in London.,The family spent a mere twenty day in London.,The family spent a twenty days in London.,The family spent twenty days in London.,The family spent mere twenty days in London.,The family spent a twenty mere days in London., good,0.99847005605933, good,0.6601008187142283, bad,0.006649896226642693, bad,0.012594133683782038, good,0.9973222394139657, good,0.7366355307366705, bad,0.0532142574297535
626,spentLondon,0,mere,twenty,weeks,adj-quant,num-med,noun-measure,The family spent a mere twenty weeks in London.,The family spent twenty mere weeks in London.,The family spent a mere twenty week in London.,The family spent a twenty weeks in London.,The family spent twenty weeks in London.,The family spent mere twenty weeks in London.,The family spent a twenty mere weeks in London., good,0.9981040210431859, good,0.6122984573110085, bad,0.014842059520920436, bad,0.013479145643621071, good,0.9949126449477768, good,0.5415655322560337, bad,0.10079608861292788
627,spentLondon,0,mere,twenty,months,adj-quant,num-med,noun-measure,The family spent a mere twenty months in London.,The family spent twenty mere months in London.,The family spent a mere twenty month in London.,The family spent a twenty months in London.,The family spent twenty months in London.,The family spent mere twenty months in London.,The family spent a twenty mere months in London., good,0.9978916485019447, good,0.6980980732506948, bad,0.008757433323088981, bad,0.012388496851033826, good,0.9969643112494128, good,0.6540073428425306, bad,0.0695814124899764
628,spentLondon,0,mere,twenty,years,adj-quant,num-med,noun-measure,The family spent a mere twenty years in London.,The family spent twenty mere years in London.,The family spent a mere twenty year in London.,The family spent a twenty years in London.,The family spent twenty years in London.,The family spent mere twenty years in London.,The family spent a twenty mere years in London., good,0.9980524008373588, bad,0.37839715310980115, bad,0.02922907004484465, bad,0.00556878401561145, good,0.9973661705312337, good,0.618568451419616, bad,0.017421152941830442
629,spentLondon,0,mere,twenty,hours,adj-quant,num-med,noun-measure,The family spent a mere twenty hours in London.,The family spent twenty mere hours in London.,The family spent a mere twenty hour in London.,The family spent a twenty hours in London.,The family spent twenty hours in London.,The family spent mere twenty hours in London.,The family spent a twenty mere hours in London., good,0.9983021465866578, bad,0.3683137828629902, bad,0.08303925893215092, bad,0.004111143416755447, good,0.9918642408941178, good,0.5338252717640559, bad,0.03643150800862782
630,spentLondon,0,mere,fifty,days,adj-quant,num-med,noun-measure,The family spent a mere fifty days in London.,The family spent fifty mere days in London.,The family spent a mere fifty day in London.,The family spent a fifty days in London.,The family spent fifty days in London.,The family spent mere fifty days in London.,The family spent a fifty mere days in London., good,0.9981345381409092, good,0.6754146637892967, bad,0.023106885828058643, bad,0.03786352261959691, good,0.9971589233188015, good,0.6875302571567653, bad,0.06856963732381738
631,spentLondon,0,mere,fifty,weeks,adj-quant,num-med,noun-measure,The family spent a mere fifty weeks in London.,The family spent fifty mere weeks in London.,The family spent a mere fifty week in London.,The family spent a fifty weeks in London.,The family spent fifty weeks in London.,The family spent mere fifty weeks in London.,The family spent a fifty mere weeks in London., good,0.9868661457698152, good,0.5826658226366016, bad,0.007488112934179836, bad,0.0016673947502052755, bad,0.48188396706381187, bad,0.21580727018733248, bad,0.07350189259971351
632,spentLondon,0,mere,fifty,months,adj-quant,num-med,noun-measure,The family spent a mere fifty months in London.,The family spent fifty mere months in London.,The family spent a mere fifty month in London.,The family spent a fifty months in London.,The family spent fifty months in London.,The family spent mere fifty months in London.,The family spent a fifty mere months in London., good,0.9905208758430051, good,0.5915294252328073, bad,0.0038128199725191436, bad,0.002990449371917947, good,0.9021636059931465, bad,0.47312291872055645, bad,0.046628967463967164
