,experiment,template,adj,num,noun,adjclass,numclass,nounclass,sent,rating-sent,goodness-sent
565,unitlike,1,astonishing,five,acts,adj-ambig,num-num,noun-unit_like,They consumed an astonishing five acts., good,0.9987408998326092
566,unitlike,1,astonishing,five,paragraphs,adj-ambig,num-num,noun-unit_like,They consumed an astonishing five paragraphs., good,0.9993753898501857
567,unitlike,1,astonishing,five,awards,adj-ambig,num-num,noun-unit_like,They consumed an astonishing five awards., good,0.9994854215409313
568,unitlike,1,astonishing,five,meals,adj-ambig,num-num,noun-unit_like,They consumed an astonishing five meals., good,0.9997683623521436
569,unitlike,1,astonishing,twenty,pages,adj-ambig,num-num,noun-unit_like,They consumed an astonishing twenty pages., good,0.9996155988810491
570,unitlike,1,astonishing,twenty,acts,adj-ambig,num-num,noun-unit_like,They consumed an astonishing twenty acts., good,0.9869878590356959
571,unitlike,1,astonishing,twenty,paragraphs,adj-ambig,num-num,noun-unit_like,They consumed an astonishing twenty paragraphs., good,0.9997178177209106
572,unitlike,1,astonishing,twenty,awards,adj-ambig,num-num,noun-unit_like,They consumed an astonishing twenty awards., good,0.9995407937074984
573,unitlike,1,astonishing,twenty,meals,adj-ambig,num-num,noun-unit_like,They consumed an astonishing twenty meals., good,0.9997211574538113
574,unitlike,1,incredible,three,pages,adj-ambig,num-num,noun-unit_like,They consumed an incredible three pages., good,0.9952631210660936
575,unitlike,1,incredible,three,acts,adj-ambig,num-num,noun-unit_like,They consumed an incredible three acts., good,0.9121985903825678
576,unitlike,1,incredible,three,paragraphs,adj-ambig,num-num,noun-unit_like,They consumed an incredible three paragraphs., good,0.9959259893898692
577,unitlike,1,incredible,three,awards,adj-ambig,num-num,noun-unit_like,They consumed an incredible three awards., good,0.9781200665980125
578,unitlike,1,incredible,three,meals,adj-ambig,num-num,noun-unit_like,They consumed an incredible three meals., good,0.9979832619544952
579,unitlike,1,incredible,five,pages,adj-ambig,num-num,noun-unit_like,They consumed an incredible five pages., good,0.9972942869576978
580,unitlike,1,incredible,five,acts,adj-ambig,num-num,noun-unit_like,They consumed an incredible five acts., good,0.9767655627275958
581,unitlike,1,incredible,five,paragraphs,adj-ambig,num-num,noun-unit_like,They consumed an incredible five paragraphs., good,0.9979633522872213
582,unitlike,1,incredible,five,awards,adj-ambig,num-num,noun-unit_like,They consumed an incredible five awards., good,0.9955129291181937
583,unitlike,1,incredible,five,meals,adj-ambig,num-num,noun-unit_like,They consumed an incredible five meals., good,0.9990846377998114
584,unitlike,1,incredible,twenty,pages,adj-ambig,num-num,noun-unit_like,They consumed an incredible twenty pages., good,0.9985822910002323
585,unitlike,1,incredible,twenty,acts,adj-ambig,num-num,noun-unit_like,They consumed an incredible twenty acts., good,0.927501311950185
586,unitlike,1,incredible,twenty,paragraphs,adj-ambig,num-num,noun-unit_like,They consumed an incredible twenty paragraphs., good,0.9990057247195525
587,unitlike,1,incredible,twenty,awards,adj-ambig,num-num,noun-unit_like,They consumed an incredible twenty awards., good,0.997653227685902
588,unitlike,1,incredible,twenty,meals,adj-ambig,num-num,noun-unit_like,They consumed an incredible twenty meals., good,0.9989560130339734
589,unitlike,1,impressive,three,pages,adj-ambig,num-num,noun-unit_like,They consumed an impressive three pages., good,0.9985884304028884
590,unitlike,1,impressive,three,acts,adj-ambig,num-num,noun-unit_like,They consumed an impressive three acts., good,0.9909646929362497
591,unitlike,1,impressive,three,paragraphs,adj-ambig,num-num,noun-unit_like,They consumed an impressive three paragraphs., good,0.9988176692044731
592,unitlike,1,impressive,three,awards,adj-ambig,num-num,noun-unit_like,They consumed an impressive three awards., good,0.9922005745982564
593,unitlike,1,impressive,three,meals,adj-ambig,num-num,noun-unit_like,They consumed an impressive three meals., good,0.9993660336416453
594,unitlike,1,impressive,five,pages,adj-ambig,num-num,noun-unit_like,They consumed an impressive five pages., good,0.9986134020165583
595,unitlike,1,impressive,five,acts,adj-ambig,num-num,noun-unit_like,They consumed an impressive five acts., good,0.9974113503470352
596,unitlike,1,impressive,five,paragraphs,adj-ambig,num-num,noun-unit_like,They consumed an impressive five paragraphs., good,0.9991941347539509
597,unitlike,1,impressive,five,awards,adj-ambig,num-num,noun-unit_like,They consumed an impressive five awards., good,0.9984232637567773
598,unitlike,1,impressive,five,meals,adj-ambig,num-num,noun-unit_like,They consumed an impressive five meals., good,0.9996411085169612
599,unitlike,1,impressive,twenty,pages,adj-ambig,num-num,noun-unit_like,They consumed an impressive twenty pages., good,0.9993792049730186
600,unitlike,1,impressive,twenty,acts,adj-ambig,num-num,noun-unit_like,They consumed an impressive twenty acts., good,0.9603557473578439
601,unitlike,1,impressive,twenty,paragraphs,adj-ambig,num-num,noun-unit_like,They consumed an impressive twenty paragraphs., good,0.9995130771854098
602,unitlike,1,impressive,twenty,awards,adj-ambig,num-num,noun-unit_like,They consumed an impressive twenty awards., good,0.9991845973215899
603,unitlike,1,impressive,twenty,meals,adj-ambig,num-num,noun-unit_like,They consumed an impressive twenty meals., good,0.9995083111785864
604,unitlike,1,disappointing,three,pages,adj-ambig,num-num,noun-unit_like,They consumed a disappointing three pages., good,0.9941363536730302
605,unitlike,1,disappointing,three,acts,adj-ambig,num-num,noun-unit_like,They consumed a disappointing three acts., good,0.9887206324850359
606,unitlike,1,disappointing,three,paragraphs,adj-ambig,num-num,noun-unit_like,They consumed a disappointing three paragraphs., good,0.9961659604703588
607,unitlike,1,disappointing,three,awards,adj-ambig,num-num,noun-unit_like,They consumed a disappointing three awards., good,0.9828132121985569
608,unitlike,1,disappointing,three,meals,adj-ambig,num-num,noun-unit_like,They consumed a disappointing three meals., good,0.9869080460352397
609,unitlike,1,disappointing,five,pages,adj-ambig,num-num,noun-unit_like,They consumed a disappointing five pages., good,0.9952265254163247
610,unitlike,1,disappointing,five,acts,adj-ambig,num-num,noun-unit_like,They consumed a disappointing five acts., good,0.9915740291671092
611,unitlike,1,disappointing,five,paragraphs,adj-ambig,num-num,noun-unit_like,They consumed a disappointing five paragraphs., good,0.99681655294735
612,unitlike,1,disappointing,five,awards,adj-ambig,num-num,noun-unit_like,They consumed a disappointing five awards., good,0.9891478199237512
613,unitlike,1,disappointing,five,meals,adj-ambig,num-num,noun-unit_like,They consumed a disappointing five meals., good,0.9887231962409598
614,unitlike,1,disappointing,twenty,pages,adj-ambig,num-num,noun-unit_like,They consumed a disappointing twenty pages., good,0.9941960752258466
615,unitlike,1,disappointing,twenty,acts,adj-ambig,num-num,noun-unit_like,They consumed a disappointing twenty acts., good,0.8927661790152431
616,unitlike,1,disappointing,twenty,paragraphs,adj-ambig,num-num,noun-unit_like,They consumed a disappointing twenty paragraphs., good,0.9969551928561287
617,unitlike,1,disappointing,twenty,awards,adj-ambig,num-num,noun-unit_like,They consumed a disappointing twenty awards., good,0.9364182668751119
618,unitlike,1,disappointing,twenty,meals,adj-ambig,num-num,noun-unit_like,They consumed a disappointing twenty meals., good,0.9583142142170654
619,unitlike,1,surprising,three,pages,adj-ambig,num-num,noun-unit_like,They consumed a surprising three pages., good,0.9975831914957155
620,unitlike,1,surprising,three,acts,adj-ambig,num-num,noun-unit_like,They consumed a surprising three acts., good,0.9701348379010821
621,unitlike,1,surprising,three,paragraphs,adj-ambig,num-num,noun-unit_like,They consumed a surprising three paragraphs., good,0.9981412135872092
622,unitlike,1,surprising,three,awards,adj-ambig,num-num,noun-unit_like,They consumed a surprising three awards., good,0.9959813631195149
623,unitlike,1,surprising,three,meals,adj-ambig,num-num,noun-unit_like,They consumed a surprising three meals., good,0.9983439900002392
624,unitlike,1,surprising,five,pages,adj-ambig,num-num,noun-unit_like,They consumed a surprising five pages., good,0.9982108328711852
625,unitlike,1,surprising,five,acts,adj-ambig,num-num,noun-unit_like,They consumed a surprising five acts., good,0.9888399604686305
626,unitlike,1,surprising,five,paragraphs,adj-ambig,num-num,noun-unit_like,They consumed a surprising five paragraphs., good,0.99869744636037
627,unitlike,1,surprising,five,awards,adj-ambig,num-num,noun-unit_like,They consumed a surprising five awards., good,0.9982150641960528
628,unitlike,1,surprising,five,meals,adj-ambig,num-num,noun-unit_like,They consumed a surprising five meals., good,0.9992558847911395
629,unitlike,1,surprising,twenty,pages,adj-ambig,num-num,noun-unit_like,They consumed a surprising twenty pages., good,0.9987558609834726
630,unitlike,1,surprising,twenty,acts,adj-ambig,num-num,noun-unit_like,They consumed a surprising twenty acts., good,0.9486984655580233
631,unitlike,1,surprising,twenty,paragraphs,adj-ambig,num-num,noun-unit_like,They consumed a surprising twenty paragraphs., good,0.9991149795618088
632,unitlike,1,surprising,twenty,awards,adj-ambig,num-num,noun-unit_like,They consumed a surprising twenty awards., good,0.9987007853111239
633,unitlike,1,surprising,twenty,meals,adj-ambig,num-num,noun-unit_like,They consumed a surprising twenty meals., good,0.9990882155283053
634,unitlike,1,devastating,three,pages,adj-ambig,num-num,noun-unit_like,They consumed a devastating three pages., good,0.991925218614505
635,unitlike,1,devastating,three,acts,adj-ambig,num-num,noun-unit_like,They consumed a devastating three acts., good,0.9621542414701736
636,unitlike,1,devastating,three,paragraphs,adj-ambig,num-num,noun-unit_like,They consumed a devastating three paragraphs., good,0.9937243029645115
637,unitlike,1,devastating,three,awards,adj-ambig,num-num,noun-unit_like,They consumed a devastating three awards., good,0.9379418082625329
638,unitlike,1,devastating,three,meals,adj-ambig,num-num,noun-unit_like,They consumed a devastating three meals., good,0.9841634263807337
639,unitlike,1,devastating,five,pages,adj-ambig,num-num,noun-unit_like,They consumed a devastating five pages., good,0.9950659491174009
640,unitlike,1,devastating,five,acts,adj-ambig,num-num,noun-unit_like,They consumed a devastating five acts., good,0.9821322289440657
641,unitlike,1,devastating,five,paragraphs,adj-ambig,num-num,noun-unit_like,They consumed a devastating five paragraphs., good,0.9946243378628797
642,unitlike,1,devastating,five,awards,adj-ambig,num-num,noun-unit_like,They consumed a devastating five awards., good,0.9786597229689357
643,unitlike,1,devastating,five,meals,adj-ambig,num-num,noun-unit_like,They consumed a devastating five meals., good,0.9929225612702778
644,unitlike,1,devastating,twenty,pages,adj-ambig,num-num,noun-unit_like,They consumed a devastating twenty pages., good,0.9973370828707782
645,unitlike,1,devastating,twenty,acts,adj-ambig,num-num,noun-unit_like,They consumed a devastating twenty acts., good,0.9455301277819588
646,unitlike,1,devastating,twenty,paragraphs,adj-ambig,num-num,noun-unit_like,They consumed a devastating twenty paragraphs., good,0.9970463299917679
647,unitlike,1,devastating,twenty,awards,adj-ambig,num-num,noun-unit_like,They consumed a devastating twenty awards., good,0.9881855610908424
648,unitlike,1,devastating,twenty,meals,adj-ambig,num-num,noun-unit_like,They consumed a devastating twenty meals., good,0.9888017534195438
649,unitlike,1,pathetic,three,pages,adj-ambig,num-num,noun-unit_like,They consumed a pathetic three pages., good,0.9902458572780956
650,unitlike,1,pathetic,three,acts,adj-ambig,num-num,noun-unit_like,They consumed a pathetic three acts., good,0.8614040626839166
651,unitlike,1,pathetic,three,paragraphs,adj-ambig,num-num,noun-unit_like,They consumed a pathetic three paragraphs., good,0.9856269655992372
652,unitlike,1,pathetic,three,awards,adj-ambig,num-num,noun-unit_like,They consumed a pathetic three awards., good,0.9197767237219507
653,unitlike,1,pathetic,three,meals,adj-ambig,num-num,noun-unit_like,They consumed a pathetic three meals., good,0.9455019958425738
654,unitlike,1,pathetic,five,pages,adj-ambig,num-num,noun-unit_like,They consumed a pathetic five pages., good,0.9912352364652339
655,unitlike,1,pathetic,five,acts,adj-ambig,num-num,noun-unit_like,They consumed a pathetic five acts., good,0.8957432539503819
656,unitlike,1,pathetic,five,paragraphs,adj-ambig,num-num,noun-unit_like,They consumed a pathetic five paragraphs., good,0.984636104622653
657,unitlike,1,pathetic,five,awards,adj-ambig,num-num,noun-unit_like,They consumed a pathetic five awards., good,0.9406414498360681
658,unitlike,1,pathetic,five,meals,adj-ambig,num-num,noun-unit_like,They consumed a pathetic five meals., good,0.9370841152141788
659,unitlike,1,pathetic,twenty,pages,adj-ambig,num-num,noun-unit_like,They consumed a pathetic twenty pages., good,0.9822147825915238
660,unitlike,1,pathetic,twenty,acts,adj-ambig,num-num,noun-unit_like,They consumed a pathetic twenty acts., good,0.5268468394029283
661,unitlike,1,pathetic,twenty,paragraphs,adj-ambig,num-num,noun-unit_like,They consumed a pathetic twenty paragraphs., good,0.9849385357606689
662,unitlike,1,pathetic,twenty,awards,adj-ambig,num-num,noun-unit_like,They consumed a pathetic twenty awards., good,0.8333290973390617
663,unitlike,1,pathetic,twenty,meals,adj-ambig,num-num,noun-unit_like,They consumed a pathetic twenty meals., good,0.9157033229608695
664,unitlike,1,remarkable,three,pages,adj-ambig,num-num,noun-unit_like,They consumed a remarkable three pages., good,0.998528408654002
665,unitlike,1,remarkable,three,acts,adj-ambig,num-num,noun-unit_like,They consumed a remarkable three acts., good,0.9792526679077795
666,unitlike,1,remarkable,three,paragraphs,adj-ambig,num-num,noun-unit_like,They consumed a remarkable three paragraphs., good,0.9984460926661632
667,unitlike,1,remarkable,three,awards,adj-ambig,num-num,noun-unit_like,They consumed a remarkable three awards., good,0.9850369434231804
668,unitlike,1,remarkable,three,meals,adj-ambig,num-num,noun-unit_like,They consumed a remarkable three meals., good,0.9992821684244472
669,unitlike,1,remarkable,five,pages,adj-ambig,num-num,noun-unit_like,They consumed a remarkable five pages., good,0.9992020017700777
670,unitlike,1,remarkable,five,acts,adj-ambig,num-num,noun-unit_like,They consumed a remarkable five acts., good,0.9976299216813127
671,unitlike,1,remarkable,five,paragraphs,adj-ambig,num-num,noun-unit_like,They consumed a remarkable five paragraphs., good,0.9990569217780544
672,unitlike,1,remarkable,five,awards,adj-ambig,num-num,noun-unit_like,They consumed a remarkable five awards., good,0.9980761243258471
673,unitlike,1,remarkable,five,meals,adj-ambig,num-num,noun-unit_like,They consumed a remarkable five meals., good,0.9996766937747251
674,unitlike,1,remarkable,twenty,pages,adj-ambig,num-num,noun-unit_like,They consumed a remarkable twenty pages., good,0.9994557974319624
675,unitlike,1,remarkable,twenty,acts,adj-ambig,num-num,noun-unit_like,They consumed a remarkable twenty acts., good,0.9813195818108705
676,unitlike,1,remarkable,twenty,paragraphs,adj-ambig,num-num,noun-unit_like,They consumed a remarkable twenty paragraphs., good,0.9996033167696059
677,unitlike,1,remarkable,twenty,awards,adj-ambig,num-num,noun-unit_like,They consumed a remarkable twenty awards., good,0.9988211279162865
